"fpr","tpr","fpr2","fpr_ci","tpr2","tpr_ci","u","l"
0,0,0.00253122654319426,0.00253122654319426,0.00253122654319426,0.00253122654319426,0.0709295052721857,0
0,0.000128024580719498,0.00253122654319426,0.00253122654319426,0.00265860300547996,0.00265553433842784,0.0709295052721857,0
0,0.000256049161438996,0.00253122654319426,0.00253122654319426,0.00278597946776566,0.00277424806426916,0.0709295052721857,0
0,0.000384073742158494,0.00253122654319426,0.00253122654319426,0.00291335593005136,0.00288805763646893,0.0709295052721857,0
0,0.000512098322877993,0.00253122654319426,0.00253122654319426,0.00304073239233706,0.00299752170817249,0.0709295052721857,0
0,0.000640122903597491,0.00253122654319426,0.00253122654319426,0.00316810885462276,0.00310310018534653,0.0709295052721857,0
0,0.000896172065036487,0.00253122654319426,0.00253122654319426,0.00342286177919417,0.00330407690115756,0.0709295052721857,0
0,0.00115222122647548,0.00253122654319426,0.00253122654319426,0.00367761470376557,0.00349341625589655,0.0709295052721857,0
0.000128024580719498,0.00128024580719498,0.00265860300547996,0.00265553433842784,0.00380499116605127,0.00358430271544721,0.0717046255853277,0
0.000128024580719498,0.00166431954935348,0.00265860300547996,0.00265553433842784,0.00418712055290837,0.00384396172620946,0.0717046255853277,0
0.000128024580719498,0.00192036871079247,0.00265860300547996,0.00265553433842784,0.00444187347747978,0.00400762939902941,0.0717046255853277,0
0.000256049161438996,0.00217641787223147,0.00278597946776566,0.00277424806426916,0.00469662640205118,0.00416479106403917,0.072434271352219,0
0.000512098322877993,0.00256049161438996,0.00304073239233706,0.00299752170817249,0.00507875578890828,0.00438985570290248,0.0750510415846998,0
0.000512098322877993,0.00307258993726796,0.00304073239233706,0.00299752170817249,0.00558826163805109,0.00467286345456202,0.0750510415846998,0
0.000512098322877993,0.00371271284086545,0.00304073239233706,0.00299752170817249,0.00622514394947959,0.00500379482036688,0.0750510415846998,0
0.000512098322877993,0.00435283574446294,0.00304073239233706,0.00299752170817249,0.0068620262609081,0.00531376933936895,0.0750510415846998,0
0.000512098322877993,0.00486493406734093,0.00304073239233706,0.00299752170817249,0.0073715321100509,0.00554902858174029,0.0750510415846998,0
0.000512098322877993,0.00524900780949942,0.00304073239233706,0.00299752170817249,0.007753661496908,0.00571897409960803,0.0750510415846998,0
0.000512098322877993,0.00576110613237742,0.00304073239233706,0.00299752170817249,0.00826316734605081,0.00593781233107608,0.0750510415846998,0
0.000512098322877993,0.00627320445525541,0.00304073239233706,0.00299752170817249,0.00877267319519361,0.00614865221370563,0.0750510415846998,0
0.000512098322877993,0.00640122903597491,0.00304073239233706,0.00299752170817249,0.00890004965747932,0.00620020874337695,0.0750510415846998,0
0.000512098322877993,0.00742542568173089,0.00304073239233706,0.00299752170817249,0.00991906135576492,0.00659772383703511,0.0750510415846998,0
0.000640122903597491,0.00832159774676738,0.00316810885462276,0.00310310018534653,0.0108106965917648,0.00692623573801692,0.0752851994012412,0
0.000896172065036487,0.00947381897324286,0.00342286177919417,0.00330407690115756,0.0119570847523361,0.00732618600867355,0.0758590271433522,0
0.000896172065036487,0.0108820893611573,0.00342286177919417,0.00330407690115756,0.0133582258374789,0.00778600177828744,0.0758590271433522,0
0.000896172065036487,0.0120343105876328,0.00342286177919417,0.00330407690115756,0.0145046139980502,0.0081420122706018,0.0758590271433522,0
0.000896172065036487,0.0131865318141083,0.00342286177919417,0.00330407690115756,0.0156510021586215,0.00848230688093638,0.0758590271433522,0
0.000896172065036487,0.0142107284598643,0.00342286177919417,0.00330407690115756,0.0166700138569071,0.00877307783634268,0.0758590271433522,0
0.00128024580719498,0.0145948022020228,0.00380499116605127,0.00358430271544721,0.0170521432437642,0.00887950911756867,0.0781720433176587,0
